id,category,name,address,symbol,tvl,mcap,slug,7dma_%,1mma_%,Volume_7d_%,Volume_1m_%,HolderCounts_7day%,HolderCounts_30day%
2169,Dexes,BabyDogeSwap,bsc:0xc748673057861a797275CD8A068AbB95A902e8de,BabyDoge,44778300.064273596,363366391.2396784,babydogeswap,-0.0073791267806589955,-0.0033925922134145914,101.24,101.53,NA,NA
612,Lending,Vires Finance,waves:DSbbhLsSTeDg5Lsiufk2Aneh3DjVqJuPr2M9uU1gwy5p,VIRES,43288055.434494905,3102132.1857624548,vires-finance,-0.008460373816595146,-0.0015109152599088738,,,NA,NA
146,Dexes,DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,DODO,43125563.47430808,55861624.72052251,dodo,-0.0027025147625366897,0.0020933992760521214,-61.12,-70.77,-0.044543429844097995,0.1487652484379649
123,Lending,dForce,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,DF,42549759.464513086,25021502.20246765,dforce,-0.012294900783861862,0.000172588360804804,,,0.0,1.1958762886597938
173,Yield Aggregator,Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,BADGER,41430988.62999999,56682014.87342002,badger-dao,-0.0002625471107648991,0.0007857534048392179,,,0.05991422805247225,0.20843202273803885
2417,Dexes,THENA V1,bsc:0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,THE,41359693.502133355,5990099.589652696,thena-v1,-0.052875066530509884,-0.02168568363609802,38.92,-9.61,NA,NA
2461,Bridge,Ad-Astra Bridge,,-,41086318.65002042,,ad-astra-bridge,-0.008800513209448635,-0.006595483474330699,,,NA,NA
2235,Liquid Staking,Algo Liquid Governance,,-,41084000.80877954,,algo-liquid-governance,-0.006154041534670585,0.03648584846380154,,,NA,NA
1772,Derivatives,ApolloX,bsc:0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,APX,40979037.504413806,26730288.710318543,apollox,-0.0010746228414345582,0.005745349175881431,,,NA,NA
2626,Liquid Staking,ether.fi,,-,39988403.667289056,,ether.fi,-0.011142028713002738,0.012854941672935771,,,NA,NA
208,Yield Aggregator,ACryptoS,bsc:0x4197c6ef3879a08cd51e5560da5064b773aa1d29,ACS,39664370.74068,2789325.8440178097,acryptos,-0.03237708123885186,-0.005386202478981916,,,NA,NA
283,Dexes,Orca,solana:orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,39466004.57614741,17902777.0023222,orca,-0.0017631137631196614,0.0025246516131267605,21.09,66.29,NA,NA
427,Yield Aggregator,Origin Dollar,0x9c354503c38481a7a7a51629142963f98ecc12d0,OGV,38798796.35768741,3525913.6534597916,origin-dollar,0.0001319561808974523,0.0033921003195607202,,,1.1306532663316584,5.320540776275622
2254,Derivatives,MUX Protocol,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,MCB,38733073.57038757,51671030.46331759,mux-protocol,0.01711214422259366,0.018029038574728817,,,-0.7067137809187279,-0.49575070821529743
1882,Dexes,Ferro,cronos:0x39bC1e38c842C60775Ce37566D03B41A7A66C782,FER,38624683.89556559,21999780.11475961,ferro,-0.006264424432292137,0.0013978234200042738,118.47,-39.75,NA,NA
2020,Lending,Silo Finance,0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,SILO,37939251.298991054,22362231.31375668,silo-finance,0.0112049292961105,0.006808911168054266,,,-0.6116207951070336,-0.06150061500615006
475,Yield Aggregator,Yield Yak Aggregator,avax:0x59414b3089ce2af0010e7523dea7e2b35d776ec7,YAK,37871036.542137295,4761386.714480967,yield-yak-aggregator,-0.012237086902236238,-0.0018636564569363134,,,NA,NA
1023,Yield,Overnight USD+,polygon:0x236eeC6359fb44CCe8f97E99387aa7F8cd5cdE1f,USD+,37553161.82378653,50149006.61880099,overnight-usd+,0.03731001593852867,0.01897329189414676,,,NA,NA
2728,Dexes,SyncSwap,,-,37351701.21251942,,syncswap,-0.04033659656466537,0.004808569056275802,,,NA,NA
438,Yield,Tokemak,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,36470731.24383192,11066122.252933355,tokemak,-0.005596081788295515,-0.004404616134316974,,,-0.016775708773695688,0.4889563311414601
1619,NFT Lending,JPEG'd,0xe80c0cd204d654cebe8dd64a4857cab6be8345a3,JPEG,35941750.61376562,12841306.916495876,jpegd,0.0009270914341095171,0.008209662929887118,,,-0.8673862760215882,-2.5946969696969697
2817,Indexes,Agility LSD,0x5f18ea482ad5cc6bc65803817c99f477043dce85,AGI,35304637.18388999,0.0,agility-lsd,-0.18993797316001293,-0.03130208993322259,,,-1.768990634755463,94300.0
2142,Lending,Sonne Finance,optimism:0x1db2466d9f5e10d7090e7152b68d62703a2245f0,SONNE,35251756.30469186,4091839.1207764545,sonne-finance,-0.008843240362327087,-0.00459037998175349,,,NA,NA
1272,Bridge,ioTube,,-,35237937.726075515,0.0,iotube,-0.005963417461641529,-0.004494855572513834,,,NA,NA
1853,Lending,Moonwell Artemis,moonbeam:0x511aB53F793683763E5a8829738301368a2411E3,WELL,35100758.210552834,3092126.9490884026,moonwell-artemis,-0.0009322598571943619,0.0006706529171069953,,,NA,NA
944,Dexes,Platypus Finance,avax:0x22d4002028f537599be9f666d1c4fa138522f9c8,PTP,34941115.96906427,3377821.7163965674,platypus-finance,-0.0019133205218146987,-0.000270637475389357,87.71,134.77,NA,NA
547,Cross Chain,pNetwork,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,PNT,34919182.930151515,12286055.176421532,pnetwork,0.0031109258692831876,-0.000613483785755875,,,-0.021117094287825995,-0.0633245382585752
2539,Indexes,unshETH,0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,USH,34825663.27674152,12439111.381398575,unsheth,-0.011874686384776512,0.012527025455203011,,,1.6198704103671708,14.199029126213592
1986,Lending,Canto Lending,,-,34779366.0287395,,canto-lending,-0.008343745105507616,0.0005694493429222458,,,NA,NA
1848,CDP,Acala Dollar,acala:-,aUSD,34712074.41927192,,acala-dollar,-0.009155859918742126,-0.010234436718849937,,,NA,NA
2537,Lending,Flux Finance,,-,34694072.66400873,,flux-finance,0.010482314676618198,0.005963277372970088,,,NA,NA
2864,Dexes,THENA FUSION,bsc:0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,THE,34428309.121237785,,thena-fusion,0.03084424301420352,0.030591190921496203,8.19,,NA,NA
207,Insurance,Unslashed,0xe0e05c43c097b0982db6c9d626c4eb9e95c3b9ce,USF,33916918.227456965,679408.4339922414,unslashed,0.00025732911019860083,0.0006465544410549917,,,0.06743088334457181,0.0
234,Lending,Notional,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,NOTE,33666475.291692995,6774899.664152626,notional,0.1839447800205436,0.0058158231654461545,,,0.19096117122851686,-0.06349206349206349
246,Dexes,Pangolin,avax:0x60781C2586D68229fde47564546784ab3fACA982,PNG,33627175.503386125,6034213.846664724,pangolin,-0.007162201065953111,-0.0020233258298497647,10.82,-24.18,NA,NA
190,Indexes,dHEDGE,0xca1207647ff814039530d7d35df0e1dd2e91fa84,DHT,33156530.12854027,6513736.280092377,dhedge,-0.003810018389685532,0.00581764569614851,,,0.027925160569673275,0.22383883603805263
1525,Yield,Vector Finance,avax:0x5817d4f0b62a59b17f75207da1848c2ce75e7af4,VTX,32772408.664425366,1462915.1885109544,vector-finance,-0.01163165128668664,-0.005000286783396923,,,NA,NA
265,CDP,Reflexer,0x6243d8cea23066d098a15582d81a598b4e8391f4,FLX,32318328.915042803,11844331.738266606,reflexer,-0.002068361826655263,-0.001083279034159279,,,-0.05686664771111743,-0.22707919386886177
2707,Services,SPL Governance,,-,32312366.02002425,,spl-governance,5.1868590435377726e-05,-2.6017937078126607e-06,,,NA,NA
276,Liquid Staking,Stafi,0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,FIS,32144891.858228296,21314256.67798928,stafi,-0.0023391517661157657,-0.001995766406782118,,,0.0,0.08583690987124463
2395,Derivatives,Level Finance,bsc:0xB64E280e9D1B5DbEc4AcceDb2257A87b400DB149,LVL,32034455.860908125,,level-finance,-0.04087530867900713,0.004442578158902588,53.36,24.14,NA,NA
2251,Liquid Staking,Stride,,STRD,31957222.226757202,109394995.5270094,stride,-0.0008780234937846298,0.010087438163543627,,,NA,NA
398,Dexes,ApeSwap AMM,bsc:0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,BANANA,31951344.548340585,,apeswap-amm,-0.0073795473704957315,-0.004775435329566924,-11.19,-24.26,NA,NA
281,Options Vault,Ribbon,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,31552734.838658627,,ribbon,-0.00012056437997132186,-0.0027818647121753415,,,0.15600624024961,0.898069151324652
1928,Services,CIAN,,-,31552692.28572,,cian,-0.012375210182966945,-0.005157634543013767,,,NA,NA
149,Lending,B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,BPRO,31463870.971622203,4929230.328736171,b.protocol,-0.0011622720018613641,0.002515890355883732,,,-0.14705882352941177,-0.36683785766691124
2906,Dexes,Joe V2.1,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,31401753.435174994,,joe-v2.1,-0.024815764845256272,0.06043817736322965,,,NA,NA
2289,Dexes,Cetus,,-,31367439.002445254,,cetus,0.935065908916644,0.8725604185576479,419520.39,199487.57,NA,NA
150,Yield Aggregator,Idle,0x875773784Af8135eA0ef43b5a374AaD105c5D39e,IDLE,31178836.910420574,1532823.562289437,idle,0.06093405892621573,0.020076218410716162,,,0.13280212483399734,-0.36997885835095135
1433,Options Vault,Jones DAO,arbitrum:0x10393c20975cf177a3513071bc110f7962cd67da,JONES,30836387.95150865,8394979.069945151,jones-dao,-0.005189607567457233,0.0025301886720607847,,,NA,NA
1523,Liquid Staking,KLAYstation,,-,30613016.5,,klaystation,-0.0019592758152525702,-0.0019722367905793403,,,NA,NA
636,Derivatives,Keep3r Network,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,KP3R,30555460.26611614,33390653.240321446,keep3r-network,-0.03156288537035368,-0.0015863188142516416,,,0.025826446280991736,0.5190760446405399
275,Liquid Staking,SharedStake,0x84810bcf08744d5862b8181f12d17bfd57d3b078,SGT,30417267.364603315,1381627.096856149,sharedstake,-7.229247731954658e-05,0.00034700002158549736,,,0.0,0.25597269624573377
507,Dexes,DefiBox,bsc:0x708c0e1d2417603d9acb0ae04fefbb93a7a322ff,BOX,30008972.398130484,3006751.181363467,defibox,-0.005954389851607345,-0.005327182553374943,45.31,-37.71,NA,NA
1181,Dexes,MojitoSwap,kcc:0x2ca48b4eea5a731c2b54e7c3944dbdb87c0cfb6f,MJT,29261517.352513187,0.0,mojitoswap,-0.003804349858364753,-0.0012914204058513956,152.13,-11.92,NA,NA
214,Dexes,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,28921215.864217777,47569580.1888321,raydium,-0.0002544274585272177,-0.00852580923134949,203.01,442.53,NA,NA
520,Synthetics,Youves,tezos:KT1Xobej4mc6XgEjDoJoHtTKgbD1ELMvcQuL,YOU,28487308.893717263,2751491.865362149,youves,-0.0026598109609548004,-0.002809957042711031,,,NA,NA
954,Lending,REX Staking,,-,28331501.818780296,,rex-staking,-0.014963394312806688,0.006194789783825483,,,NA,NA
117,Bridge,RenVM,0x408e41876cccdc0f92210600ef50372656052a38,REN,28246781.675447453,84900046.64266522,renvm,0.0012243671500884457,-0.0023977400208650135,,,-0.009430551844458766,0.03144802427787474
2255,NFT Lending,NFTfi,,-,27858020.201107692,,nftfi,-0.0004444641210777922,0.002890587823560109,,,NA,NA
217,Cross Chain,Connext,-,-,27713410.62826857,,connext,0.009896127903133323,0.04111733653730654,,,NA,NA
503,Options,Lyra,optimism:0x50c5725949a6f0c72e6c4a641f24049a917db0cb,LYRA,27672404.749995604,34145226.45020738,lyra,0.0001138700362042222,-0.005693823614511095,-38.59,-30.46,NA,NA
2309,CDP,Indigo,cardano:asset1u8caujpkc0km4vlwxnd8f954lxphrc8l55ef3j,INDY,27653400.607094426,7168509.45919558,indigo,-0.004610443186706226,0.003289131741437412,,,NA,NA
183,Lending,Wing Finance,-,WING,27387702.072,20725479.45314373,wing-finance,-0.0034455880583246223,-0.005574927060083001,,,NA,NA
1250,Yield,Llama Airforce,,-,27119621.02599095,,llama-airforce,-0.0020056550156568598,-0.0021990441714974107,,,NA,NA
397,Dexes,ShibaSwap,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,27014681.388590463,188375481.97959238,shibaswap,-0.014327593203449895,-0.005589542784642854,420.22,93.78,-0.41125618982530604,1.2420618958813276
1952,RWA,Lofty,,-,26577454.9122,,lofty,-0.004348690977728387,-0.0005958049240319951,,,NA,NA
2231,RWA,Tangible,polygon:0xb5DFABd7fF7F83BAB83995E72A52B97ABb7bcf63,USDR,26319089.71228051,0.0,tangible,0.005719020996007629,0.014711281051336123,,,NA,NA
1883,Dexes,iZiSwap,0x9ad37205d608B8b219e6a2573f922094CEc5c200,IZI,26166270.700606734,,iziswap,0.0006531826744791136,0.05928164693704785,-16.56,,-1.0314595152140278,10.28735632183908
2099,Dexes,OKCSwap,,-,25720840.27979963,,okcswap,-0.0028713404259909092,-0.0013397480883888813,68.07,-1.24,NA,NA
1953,RWA,Toucan Protocol,,-,25117392.0,,toucan-protocol,0.01443396469370617,-0.0043462816169225205,,,NA,NA
1491,Bridge,RelayChain,0x5d843fa9495d23de997c394296ac7b4d721e841c,RELAY,24972053.264067072,1325349.7218302076,relaychain,-0.022852955303102274,-0.013741470558044533,,,-0.19704433497536944,-0.4911591355599214
580,Dexes,SashimiSwap,0xC28E27870558cF22ADD83540d2126da2e4b464c2,SASHIMI,24965410.54421878,1205923.1188092157,sashimiswap,-0.0005692608706024949,0.0001989364952730277,,,0.0,-0.040535062829347386
285,Options,Opyn Gamma,,-,24839041.251720425,,opyn-gamma,0.0028344433135631952,-0.003204417330733844,,,NA,NA
660,Options,Dopex,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,DPX,24718276.473176233,40713096.92284073,dopex,-0.009086679497642858,-0.0024709253794654717,,,0.03711952487008166,3.3358895705521476
1660,Dexes,Swappi,conflux:0x22f41abf77905f50df398f21213290597e7414dd,PPI,24633839.16502649,0.0,swappi,-0.006175120405203738,0.0012116406681970115,-3.63,-39.5,NA,NA
238,Dexes,Ellipsis Finance,bsc:0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,24556736.06532381,25048016.236203257,ellipsis-finance,0.004065785793113896,0.0034485286889918143,,,NA,NA
434,Lending,Tarot,fantom:0xc5e2b037d30a390e62180970b3aa4e91868764cd,TAROT,24408373.394749355,4910290.66457585,tarot,-0.013052827045437865,-0.004839649810064239,,,NA,NA
2147,Derivatives,IPOR,0x1e4746dc744503b53b4a082cb3607b169a289090,IPOR,24251131.065216146,2543611.500411938,ipor,-0.011769596078770705,-0.008844907050455486,,,-0.6802721088435374,-3.3112582781456954
573,Lending,Liqee,-,LQE,23843080.15028388,,liqee,-0.0031392679589333783,-0.007238884398703349,,,NA,NA
162,Dexes,Bancor V2.1,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,23624665.265587762,,bancor-v2.1,-0.004542503381838814,-0.004773675991035287,590.01,-49.89,0.04325919894142196,0.42915165913096787
1878,Derivatives,ApeX Protocol,0x52a8845df664d76c69d2eea607cd793565af42b8,APEX,23417078.756814,12088402.914352007,apex-protocol,0.0015366395928826382,0.05556427300509492,,,5.14018691588785,10.83743842364532
1955,Lending,Parallel Lending,,-,23387455.676643007,,parallel-lending,-0.05658194044843812,-0.015589337067444586,,,NA,NA
2622,Lending,Mare Finance,kava:0xd86C8d4279CCaFbec840c782BcC50D201f277419,MARE,23293277.494918913,,mare-finance,-0.06573105328986795,-0.007694865826672559,,,NA,NA
483,NFT Marketplace,NFTX,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,23134242.086063713,6951955.932393973,nftx,0.011834899335299243,0.0032657376665570226,,,-0.06298551333193365,-0.31413612565445026
1881,Indexes,Toros,,-,22925219.92034104,,toros,-0.0033822102763967354,0.005358136248373002,,,NA,NA
458,Lending,Solend,solana:SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,SLND,22812168.71032733,13501022.678285945,solend,-0.003974956471078928,0.004912711796548619,,,NA,NA
1303,Lending,Iron Bank,fantom:0x00a35FD824c717879BF370E70AC6868b95870Dfb,IB,22777350.671397492,295013.9177812222,iron-bank,-0.00039477145708799455,-0.0013979510183205202,,,NA,NA
1738,Liquid Staking,Bifrost Liquid Staking,kusama:-,BNC,22573845.136473797,3072753.9745630026,bifrost-liquid-staking,-0.10942530595714361,-0.014952803791255853,,,NA,NA
2844,CDP,Sovryn Zero,rsk:0xEfC78FC7D48B64958315949279bA181C2114abbD,SOV,22118320.637774326,,sovryn-zero,-0.0010573555268438284,0.00010894599669697413,,,NA,NA
1052,Dexes,Astroport,terra:terra1xj49zyqrwpv5k928jwfpfy2ha668nwdgkwlrg3,ASTRO,21943989.075750336,413276.8059249609,astroport,0.011964710837053305,0.005451974211733601,,,NA,NA
2137,CDP,DeFi Franc,0x045da4bFe02B320f4403674B3b7d121737727A36,DCHF,21691669.40618148,,defi-franc,-0.00012540187438614403,0.0044825211196737325,,,-0.10976948408342481,1.1673151750972763
1315,Liquid Staking,NeoBurger,,-,21578425.28461226,,neoburger,-0.011148968251154856,-0.006061026216043319,,,NA,NA
2332,Dexes,Equalizer Exchange,fantom:0x3Fd3A0c85B70754eFc07aC9Ac0cbBDCe664865A6,EQUAL,21283792.950993825,802243.7770198478,equalizer-exchange,-0.04243278640759407,-0.01896438147990631,154.09,-43.89,NA,NA
2479,Leveraged Farming,DeltaPrime,,-,21258770.441368416,,deltaprime,0.0030797750673674518,0.006523988178141149,,,NA,NA
519,Dexes,Tezos Liquidity Baking,tezos:KT1TxqZ8QtKvLu3V3JH7Gx58n7Co8pgtpQU5,-,21192688.252533637,,tezos-liquidity-baking,-0.0022568688705911777,-0.0002468450898747143,,,NA,NA
127,Dexes,KyberSwap Classic,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,KNC,21106058.35379587,,kyberswap-classic,-0.003395663334281984,0.0005385590209887603,11.87,259.15,0.15595334960672633,1.323912745232542
2108,Dexes,W3swap,bsc:0xc5db5afee4c55dfad5f2b8226c6ac882e6956a0a,OSK-DAO,20998402.40709685,,w3swap,-0.0026501189392750257,-0.004793767734584398,,,NA,NA
2679,Lending,Kleva Lend,klaytn:0x5fff3a6c16c2208103f318f4713d4d90601a7313,KLEVA,20778522.495522354,,kleva-lend,-0.032907306587856566,-0.00834141059917104,,,NA,NA
329,Dexes,Sovryn Dex,rsk:0xEfC78FC7D48B64958315949279bA181C2114abbD,SOV,20778510.883619998,13390674.911907276,sovryn-dex,-0.004475821444668959,-0.006149943867512997,,,NA,NA
251,CDP,Mimo Protocol,0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,MIMO,20542691.49294132,14680638.457913153,mimo-protocol,-0.00014752282098939862,0.0004121774812675394,,,0.07677543186180423,0.3850596842510589
2920,Indexes,LSDx ETHx,0xfAC77A24E52B463bA9857d6b758ba41aE20e31FF,LSD,20354557.896820523,,lsdx-ethx,-0.000998456300914663,0.01113464988633317,,,-3.3057851239669422,-3.571428571428571
2644,Dexes,Maverick Protocol,,-,20215108.205399066,,maverick-protocol,0.004306134243275528,0.0038365599575302944,166.24,90.83,NA,NA
151,Dexes,Rhino.fi,0xdddddd4301a082e62e84e43f474f044423921918,DVF,20174831.724108506,16986071.135717105,rhino.fi,0.003723659276226643,-1.3034034314296505e-05,,,0.10672358591248667,-0.10649627263045794
1979,Dexes,SaucerSwap,hedera:0.0.731861,SAUCE,20118602.0746,7227199.252216055,saucerswap,-0.011979861022338611,-0.0025017361783902237,8.6,-45.98,NA,NA
2112,Liquid Staking,Stake.ly,klaytn:0xF80F2b22932fCEC6189b9153aA18662b15CC9C00,stKLAY,19987018.142105687,,stake.ly,-0.005936498543475888,-0.00399298812751625,,,NA,NA
1726,Dexes,Meshswap,polygon:0x82362ec182db3cf7829014bc61e9be8a2e82868a,MESH,19494486.36954222,0.0,meshswap,-0.004071186331299992,-0.0037155147193635996,-10.16,-56.7,NA,NA
726,Yield,Solo Top,,-,19241730.034395628,,solo-top,-0.0004932595768765147,0.005230554566352685,,,NA,NA
2086,Yield,Rage Trade,,-,19185911.02699481,,rage-trade,0.0004970014260243794,-0.0007066604251156905,,,NA,NA
2782,RWA,Aktionariat,0x6f38e0f1a73c96cb3f42598613ea3474f09cb200,DAKS,18828981.45862918,,aktionariat,-0.00043659712015320373,0.07556662150536186,,,0.28169014084507044,1.7142857142857144
2685,Dexes,Arbitrum Exchange,arbitrum:0xD5954c3084a1cCd70B4dA011E67760B8e78aeE84,ARX,18475863.555641748,0.0,arbitrum-exchange,-0.04701804138351473,-0.03610316324880947,,,NA,NA
2675,Dexes,Ramses Exchange,arbitrum:0xaaa6c1e32c55a7bfa8066a6fae9b42650f262418,RAM,18384192.025057495,1224035.75423289,ramses-exchange,-0.09038962211180945,-0.014964167298853415,676.92,244.05,NA,NA
253,Lending,BiFi,0x2791BfD60D232150Bff86b39B7146c0eaAA2BA81,BiFi,18357429.6262667,2657263.8213121607,bifi,0.000669288681581115,-0.0003496436917993506,,,0.20693222969477496,1.2545739675901726
2363,CEX,Hotbit,,-,18310538.012283303,,hotbit,-0.012866580957994644,-0.005013704225392601,,,NA,NA
145,Dexes,Serum,,SRM,18306364.875399925,39007384.43310613,serum,-0.0004363457544275251,-0.0010537364244986858,,,NA,NA
362,Derivatives,Perpetual Protocol,0xbc396689893d065f41bc2c6ecbee5e0085233447,PERP,18272058.079925,46055835.64824525,perpetual-protocol,0.0038687867507525286,0.0015983302382238662,,,0.06446265770328759,0.6111111111111112
1466,Dexes,ALEX,stacks:SP3K8BC0PPEVCV7NZ6QSRWPQ2JE9E5B6N3PA0KBR9,ALEX,18259267.329731163,34973135.40215534,alex,-0.015031464895817082,-0.00798029190438354,25.71,76.32,NA,NA
130,Services,The Tokenized Bitcoin,0x3212b29E33587A00FB1C83346f5dBFA69A458923,imBTC,17918665.61571639,,the-tokenized-bitcoin,0.04475718089871261,0.002447702964715859,,,0.13574660633484162,0.43113228953936916
2393,Dexes,Joe V2,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,17886608.12322828,,joe-v2,-0.01688819950763354,-0.03543439094119394,-13.83,-79.74,NA,NA
1601,Dexes,WingRiders,cardano:asset18v68f0vgv2nc3at8cuuem7f3fztwqcq2usgjyp,WRT,17694960.04987924,0.0,wingriders,-0.006613828715206993,0.0007461526635481608,8.02,-15.43,NA,NA
2385,Lending,Exactly,,-,17574067.092578832,,exactly,-0.0034622924896752227,0.016343501173651243,,,NA,NA
653,Dexes,Atrix,,-,17350571.31595716,,atrix,0.0010568468367366801,-0.00017859559784894063,,,NA,NA
1873,Lending,Torches,,-,17243213.65465079,,torches,-0.0003453281925356322,-0.0002510694588252482,,,NA,NA
318,Dexes,Dfyn Network,polygon:0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97,DFYN,17174518.556368742,7462074.571015554,dfyn-network,-0.0018037512054162042,-0.002331577832088927,76.73,-9.6,NA,NA
2139,Yield Aggregator,Sommelier,0xa670d7237398238de01267472c6f13e5b8010fd1,SOMM,17053996.044663344,29326265.79600172,sommelier,0.00250112146553505,0.008227122529256503,,,1.5625,6.8493150684931505
2271,Yield,Magpie,bsc:0xD06716E1Ff2E492Cc5034c2E81805562dd3b45fa,MGP,16998722.723048836,0.0,magpie,-0.01077264316139881,0.020043030475499934,,,NA,NA
2153,Yield Aggregator,LUSD ChickenBonds,0xB9D7DdDca9a4AC480991865EfEf82E01273F79C3,bLUSD,16971176.414210334,,lusd-chickenbonds,-0.0007823855204779351,-0.0018162594272068677,,,-0.6369426751592357,-1.2658227848101267
541,Dexes,Ref Finance,-,REF,16966173.403515097,3063793.922387267,ref-finance,-0.0071688350071237306,-0.002218413486074211,59.61,-24.21,NA,NA
2413,Dexes,Decryption,tlchain:0x24d8421cE5709AE8e957Cf0FA046622CA599411c,X,16772208.868987212,,decryption,0.0,0.0006873735775565493,,,NA,NA
557,Liquid Staking,Meta Pool,near:-,META,16522298.803371003,0.0,meta-pool,-0.009675078629274858,-0.0018408231357651683,,,NA,NA
1650,Liquid Staking,sICX,icx:cx2609b924e33ef00b648a409245c7ea394c467824,sICX,16489083.712629553,0.0,sicx,-0.012058609579889246,-0.013976255765428158,,,NA,NA
1444,CDP,Vesta Finance,arbitrum:0xa684cd057951541187f288294a1e1C2646aA2d24,VSTA,16343529.077896979,3685858.8533268943,vesta-finance,-0.002938034694405789,-0.0006244261746171098,,,NA,NA
209,Yield Aggregator,Autofarm,bsc:0xa184088a740c695e156f91f5cc086a06bb78b827,AUTO,16310494.572013063,2339026.287726083,autofarm,-0.021538055798877465,-0.010281369081688863,,,NA,NA
1642,Lending,Folks Finance Lending,,-,16107324.661173096,,folks-finance-lending,-0.008723939178219453,0.023570990427262517,,,NA,NA
2554,Staking,BendDAO APE Staking,0x0d02755a5700414B26FF040e1dE35D337DF56218,BEND,16097898.79164534,,benddao-ape-staking,-0.017901203100776808,-0.011948231364626305,,,-0.30516879649055884,0.0861656294877932
2361,Derivatives,Mummy Finance,fantom:0x01e77288b38b416F972428d562454fb329350bAc,MMY,16086937.081061449,5873670.249918977,mummy-finance,-0.0019261824383323134,-0.005080706081881825,150.33,-45.97,NA,NA
2904,CDP,Lybra Finance,0xF1182229B71E79E504b1d2bF076C15a277311e05,LBR,15900998.614120396,1247709.0976103323,lybra-finance,-0.0874397380675297,-0.008627580674411384,,,36800,36800
2491,Lending,Liqwid,cardano:8e420ce194ca84040ba6971e6ab816e3d76ee9ee,LQ,15858467.067992939,0.0,liqwid,-0.0012427390155023144,0.01655312277630605,,,NA,NA
620,Yield,Francium,-,-,15832747.766014397,,francium,0.0009353421876636681,-0.00124527166006283,,,NA,NA
2092,Yield,Pirex,,-,15765097.86668213,,pirex,0.004990920473413096,0.0009301450741883155,,,NA,NA
2403,Derivatives,NestFi,0x04abeda201850ac0124161f037efd70c74ddc74c,NEST,15712669.862729434,,nestfi,-0.05593150382226997,-0.0037554717872827492,,,0.6586906842317516,1.0526315789473684
220,Yield Aggregator,Vesper,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,VSP,15627225.027857477,3299801.630587732,vesper,0.0010750434699753342,0.0023227172776665306,,,-0.0578904712284358,-0.02316423442205235
1707,Yield,CLever,0xf05e58fCeA29ab4dA01A495140B349F8410Ba904,clev-CVX,15616768.168635976,,clever,-0.0015458486531622073,0.0007085837708169507,,,-2.5316455696202533,2.666666666666667
756,CDP,Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,ANGLE,15464310.15822964,7773912.284964676,angle,-0.07618231099497419,-0.031147246175245447,,,-0.1015916017609211,2.0408163265306123
1732,Dexes,Verse,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,VERSE,15447344.461600835,8654685.498206235,verse,-0.007141090125200589,0.004763740480792977,357.42,407.93,-0.3345973678340397,26.321741588917163
310,Yield,Belt Finance,bsc:0xe0e514c71282b6f4e823703a39374cf58dc3ea4f,BELT,15274069.829090415,2195404.1780139674,belt-finance,-0.0004184315646365011,-0.0013379744537763694,,,NA,NA
394,Yield Aggregator,Reaper Farm,fantom:0x21ada0d2ac28c3a5fa3cd2ee30882da8812279b6,OATH,15110022.785598118,13412318.14363516,reaper-farm,-0.006058486201940272,-0.007884002988025052,,,NA,NA
